name,uri
coding_assignment_1,https://sites.google.com/view/usc-csci544-spring2022/assignments/coding-assignment-1-naive-bayes
coding_assignment_2,https://sites.google.com/view/usc-csci544-spring2022/assignments/coding-assignment-2-hidden-markov-model
coding_assignment_3,https://sites.google.com/view/usc-csci544-spring2022/assignments/coding-assignment-3-ciphertext-classification
coding_assignment_4,https://sites.google.com/view/usc-csci544-spring2022/assignments/coding-assignment-4-precondition-inference
